,_id,keywordId,adGroupId,campaignId,profileId,targeting,clicks,impressions,cost,purchases1d,purchases7d,purchases30d,sales30d,date,__v,conversions,sales,campaignName,adGroupName,matchType,CR,x_prior,x_post ,Date,Leave,campaignType,conv_value,clicks_filter,cost_filter,avg_cpc,bid,slope,target_acos,update_bid,new_bid
1855,63882fddea239eac10b48a55,189040757921410,87976560930556,199579042919458,3932195223562143,hand pain,0,0,0.0,0,0,0,0.0,2022-11-30,0,0,0.0,Brace - SP - Exact - Injury KW - GS,Pain,exact,0.14437529690143144,0.14437529690143144,0.14165388183415722,2022-12-14,29.0,sponsoredProducts,15.7,1,0.51,0.51,0.3,1.0,0.85,1.9266883371496024,0.375
87,63882fddea239eac10b48a2b,230032838953846,49449683614806,16297002239515,3932195223562143,gloves for arthritis,0,1,0.0,0,0,0,0.0,2022-11-30,0,0,0.0,Gloves - SP - manual,exact,exact,0.15868083642046849,0.15868083642046849,0.15840636129279764,2022-12-14,38.0,sponsoredProducts,15.7,6,6.57,1.095,0.21,0.5964225410316804,0.7,2.9239377660750034,0.2625
1858,63882fddea239eac10b48a56,171984045162212,87976560930556,199579042919458,3932195223562143,wrist pain,0,0,0.0,0,0,0,0.0,2022-11-30,0,0,0.0,Brace - SP - Exact - Injury KW - GS,Pain,exact,0.14437529690143144,0.14437529690143144,0.14165388183415722,2022-12-14,29.0,sponsoredProducts,15.7,1,0.51,0.51,0.3,1.0,0.85,1.9266883371496024,0.375
1128,63882fddea239eac10b48a6a,3648216871771,83203090092284,26927836851662,3932195223562143,copper glove,0,77,0.0,0,0,0,0.0,2022-11-30,0,0,0.0,Gloves - SP - Cerebro - Phrase,Cerebro - Phrase,phrase,0.14437529690143144,0.14437529690143144,0.14165388183415722,2022-12-14,29.0,sponsoredProducts,15.7,7,4.55,0.65,0.53,0.5964225410316804,0.7,2.6603362612722763,0.6625000000000001
135,63882fddea239eac10b48a23,9121130244963,101115749301139,16297002239515,3932195223562143,hand support arthritis,0,0,0.0,0,0,0,0.0,2022-11-30,0,0,0.0,Gloves - SP - manual,broad,broad,0.15868083642046849,0.15868083642046849,0.15840636129279764,2022-12-14,38.0,sponsoredProducts,15.7,6,6.57,1.095,0.31,0.5964225410316804,0.7,2.9239377660750034,0.3875
77,63882fddea239eac10b48a6f,184704528809882,49449683614806,16297002239515,3932195223562143,edema glove left hand,1,2,0.6,0,0,0,0.0,2022-11-30,0,0,0.0,Gloves - SP - manual,exact,exact,0.16780451637638508,0.16780451637638508,0.1666596811588687,2022-12-14,45.0,sponsoredProducts,15.7,6,6.57,1.095,0.48,0.5964225410316804,0.7,3.0920555614589262,0.6
962,63882fddea239eac10b48a49,243216071724413,186714011940738,193502141195270,3932195223562143,fititude,0,1,0.0,0,0,0,0.0,2022-11-30,0,0,0.0,Gloves - SP - Exact - Brand Defense Keywords - GS,Gloves - SP - Exact - Brand Defense Keywords - GS,exact,0.38969579768070384,0.38969579768070384,0.3974142770606254,2022-12-14,35.0,sponsoredProducts,15.7,12,20.04,1.67,2.96,1.0,0.7,4.282756816510934,3.7
121,63882fddea239eac10b489ef,25272792125995,101115749301139,16297002239515,3932195223562143,guantes para artritis mujer,0,0,0.0,0,0,0,0.0,2022-11-30,0,0,0.0,Gloves - SP - manual,broad,broad,0.15868083642046849,0.15868083642046849,0.15840636129279764,2022-12-14,38.0,sponsoredProducts,15.7,6,6.57,1.095,0.28,0.5964225410316804,0.7,2.9239377660750034,0.35000000000000003
124,63882fddea239eac10b489f0,212908566716315,101115749301139,16297002239515,3932195223562143,hand compression,0,4,0.0,0,0,0,0.0,2022-11-30,0,0,0.0,Gloves - SP - manual,broad,broad,0.15868083642046849,0.15868083642046849,0.15840636129279764,2022-12-14,38.0,sponsoredProducts,15.7,6,6.57,1.095,0.25,0.5964225410316804,0.7,2.9239377660750034,0.3125
71,63882d10ea239eac10b4849c,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,0,0.0,0,0,0,0.0,2022-11-30,0,0,0.0,Gloves - SP - manual,exact,exact,0.16780451637638508,0.16780451637638508,0.1666596811588687,2022-12-14,45.0,sponsoredProducts,15.7,6,6.57,1.095,0.43,0.5964225410316804,0.7,3.0920555614589262,0.5375
372,63882fddea239eac10b48a20,84979297375204,36449434772992,16297002239515,3932195223562143,+edema +glove,0,20,0.0,0,0,0,0.0,2022-11-30,0,0,0.0,Gloves - SP - manual,bbm,broad,0.15868083642046849,0.15868083642046849,0.15840636129279764,2022-12-14,38.0,sponsoredProducts,15.7,6,6.57,1.095,0.58,0.5964225410316804,0.7,2.9239377660750034,0.725
1341,63882fddea239eac10b48a4f,129015276425785,191635452519815,72730925523210,3932195223562143,pressure glove,0,3,0.0,0,0,0,0.0,2022-11-30,0,0,0.0,Gloves - SP - Cerebro - Broad,Cerebro - Broad,broad,0.18345422492504465,0.18345422492504465,0.17820103629027345,2022-12-14,21.0,sponsoredProducts,15.7,2,1.6,0.8,0.54,0.5964225410316804,0.7,3.380425442067837,0.675
1440,63882fddea239eac10b48a4d,230222360869405,191635452519815,72730925523210,3932195223562143,arthritis hand relief,0,1,0.0,0,0,0,0.0,2022-11-30,0,0,0.0,Gloves - SP - Cerebro - Broad,Cerebro - Broad,broad,0.15903375344952844,0.15903375344952844,0.1548359028140205,2022-12-14,20.0,sponsoredProducts,15.7,2,1.6,0.8,0.28,0.5964225410316804,0.7,2.930440803573653,0.35000000000000003
1883,63882fddea239eac10b48a72,66989540414547,25201486664641,209723663620297,3932195223562143,wrist injury,0,0,0.0,0,0,0,0.0,2022-11-30,0,0,0.0,Brace - SP - Broad - Injury KW - GS,Injury,broad,0.11607967148141092,0.11607967148141092,0.0937407347552803,2022-12-14,14.0,sponsoredProducts,15.7,1,0.9,0.9,0.32,0.5964225410316804,0.7,2.138945968363297,0.4
940,63882fddea239eac10b48a4a,92230253838641,186714011940738,193502141195270,3932195223562143,fititude infused copper pair of compression gloves,0,1,0.0,0,0,0,0.0,2022-11-30,0,0,0.0,Gloves - SP - Exact - Brand Defense Keywords - GS,Gloves - SP - Exact - Brand Defense Keywords - GS,exact,0.39280586805321865,0.39280586805321865,0.39120410550801527,2022-12-14,60.0,sponsoredProducts,15.7,12,20.04,1.67,2.44,1.0,0.7,4.316936489904872,3.05
127,63882fddea239eac10b48a16,176411330251137,101115749301139,16297002239515,3932195223562143,finger support arthritis,0,4,0.0,0,0,0,0.0,2022-11-30,0,0,0.0,Gloves - SP - manual,broad,broad,0.27118680979317866,0.27118680979317866,0.25895661411087884,2022-12-14,44.0,sponsoredProducts,15.7,6,6.57,1.095,0.5,0.5964225410316804,0.7,4.997032866114839,0.625
938,63882d10ea239eac10b484c6,92230253838641,186714011940738,193502141195270,3932195223562143,fititude infused copper pair of compression gloves,0,1,0.0,0,0,0,0.0,2022-11-30,0,0,0.0,Gloves - SP - Exact - Brand Defense Keywords - GS,Gloves - SP - Exact - Brand Defense Keywords - GS,exact,0.39280586805321865,0.39280586805321865,0.39120410550801527,2022-12-14,60.0,sponsoredProducts,15.7,12,20.04,1.67,2.44,1.0,0.7,4.316936489904872,3.05
383,63882fddea239eac10b48a21,185504819529009,36449434772992,16297002239515,3932195223562143,+arthritis +pain,0,1,0.0,0,0,0,0.0,2022-11-30,0,0,0.0,Gloves - SP - manual,bbm,broad,0.15868083642046849,0.15868083642046849,0.15840636129279764,2022-12-14,38.0,sponsoredProducts,15.7,6,6.57,1.095,0.45,0.5964225410316804,0.7,2.9239377660750034,0.5625
391,63882fddea239eac10b48a22,250921727273351,36449434772992,16297002239515,3932195223562143,+arthritis +gloves,0,4,0.0,0,0,0,0.0,2022-11-30,0,0,0.0,Gloves - SP - manual,bbm,broad,0.15868083642046849,0.15868083642046849,0.15840636129279764,2022-12-14,38.0,sponsoredProducts,15.7,6,6.57,1.095,0.36,0.5964225410316804,0.7,2.9239377660750034,0.44999999999999996
126,63882fddea239eac10b48a17,246451902542717,101115749301139,16297002239515,3932195223562143,edema glove,0,0,0.0,0,0,0,0.0,2022-11-30,0,0,0.0,Gloves - SP - manual,broad,broad,0.27118680979317866,0.27118680979317866,0.25895661411087884,2022-12-14,44.0,sponsoredProducts,15.7,6,6.57,1.095,0.49,0.5964225410316804,0.7,4.997032866114839,0.6125
1778,63882fddea239eac10b48a5e,181895931878041,72544142742258,96074406077867,3932195223562143,wrist stabilizer,0,2,0.0,0,0,0,0.0,2022-11-30,0,0,0.0,Brace - SP - Broad - Generic - GS,Generic Keywords,broad,0.11607967148141092,0.11607967148141092,0.0937407347552803,2022-12-14,14.0,sponsoredProducts,15.7,3,1.78,0.5933333333333334,0.61,0.5964225410316804,0.7,2.138945968363297,0.7625
72,63882fddea239eac10b48a70,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,0,0.0,0,0,0,0.0,2022-11-30,0,0,0.0,Gloves - SP - manual,exact,exact,0.16780451637638508,0.16780451637638508,0.1666596811588687,2022-12-14,45.0,sponsoredProducts,15.7,6,6.57,1.095,0.43,0.5964225410316804,0.7,3.0920555614589262,0.5375
88,63882fddea239eac10b48a0b,260343291481807,49449683614806,16297002239515,3932195223562143,wrist compression sleeve,0,0,0.0,0,0,0,0.0,2022-11-30,0,0,0.0,Gloves - SP - manual,exact,exact,0.1198920640090693,0.1198920640090693,0.11871178968078483,2022-12-14,50.0,sponsoredProducts,15.7,6,6.57,1.095,0.21,0.5964225410316804,0.7,2.209195147420968,0.2625
1112,63882fddea239eac10b48a6b,211423662885740,83203090092284,26927836851662,3932195223562143,compression glove,1,384,0.64,0,0,0,0.0,2022-11-30,0,0,0.0,Gloves - SP - Cerebro - Phrase,Cerebro - Phrase,phrase,0.14437529690143144,0.14437529690143144,0.14165388183415722,2022-12-14,29.0,sponsoredProducts,15.7,7,4.55,0.65,0.52,0.5964225410316804,0.7,2.6603362612722763,0.65
1048,63882d10ea239eac10b484c3,194228355023134,209913959443745,88655178633111,3932195223562143,+tendonitis +wrist,0,0,0.0,0,0,0,0.0,2022-11-30,0,0,0.0,Brace - SP - BBM,bbm,broad,0.09208450303628822,0.09208450303628822,0.09152555343544516,2022-12-14,9.0,sponsoredProducts,15.7,13,13.25,1.0192307692307692,0.5,1.0,0.7,1.0120086883688075,0.625
1840,63882d10ea239eac10b484f8,31187214099421,74991666386069,199579042919458,3932195223562143,sprained wrist brace left,0,0,0.0,0,0,0,0.0,2022-11-30,0,0,0.0,Brace - SP - Exact - Injury KW - GS,Sprains,exact,0.14437529690143144,0.14437529690143144,0.14165388183415722,2022-12-14,29.0,sponsoredProducts,15.7,1,0.51,0.51,0.23,1.0,0.85,1.9266883371496024,0.28750000000000003
1441,63882fddea239eac10b48a4c,181378034913560,191635452519815,72730925523210,3932195223562143,copper compression gloves,0,0,0.0,0,0,0,0.0,2022-11-30,0,0,0.0,Gloves - SP - Cerebro - Broad,Cerebro - Broad,broad,0.15903375344952844,0.15903375344952844,0.1548359028140205,2022-12-14,20.0,sponsoredProducts,15.7,2,1.6,0.8,0.4,0.5964225410316804,0.7,2.930440803573653,0.5
1066,63882fddea239eac10b48a6d,111298821507953,209913959443745,88655178633111,3932195223562143,+copper +tendinitis,0,1,0.0,0,0,0,0.0,2022-11-30,0,0,0.0,Brace - SP - BBM,bbm,broad,0.07571537813707778,0.07571537813707778,0.06533520269530917,2022-12-14,8.0,sponsoredProducts,15.7,13,13.25,1.0192307692307692,0.5,1.0,0.7,0.8321120057264848,0.625
1980,63882d10ea239eac10b484ff,43187857929987,239919069392894,209723663620297,3932195223562143,tendonitis wrist brace for women,0,0,0.0,0,0,0,0.0,2022-11-30,0,0,0.0,Brace - SP - Broad - Injury KW - GS,Tendinitis,broad,0.18345422492504465,0.18345422492504465,0.17820103629027345,2022-12-14,21.0,sponsoredProducts,15.7,1,0.9,0.9,0.23,0.5964225410316804,0.7,3.380425442067837,0.28750000000000003
1981,63882fddea239eac10b48a78,43187857929987,239919069392894,209723663620297,3932195223562143,tendonitis wrist brace for women,0,0,0.0,0,0,0,0.0,2022-11-30,0,0,0.0,Brace - SP - Broad - Injury KW - GS,Tendinitis,broad,0.18345422492504465,0.18345422492504465,0.17820103629027345,2022-12-14,21.0,sponsoredProducts,15.7,1,0.9,0.9,0.23,0.5964225410316804,0.7,3.380425442067837,0.28750000000000003
1447,63882fddea239eac10b48a45,154188450610821,191635452519815,72730925523210,3932195223562143,copper infused gloves,0,0,0.0,0,0,0,0.0,2022-11-30,0,0,0.0,Gloves - SP - Cerebro - Broad,Cerebro - Broad,broad,0.15903375344952844,0.15903375344952844,0.1548359028140205,2022-12-14,20.0,sponsoredProducts,15.7,2,1.6,0.8,0.4,0.5964225410316804,0.7,2.930440803573653,0.5
1916,63882fddea239eac10b48a71,39059525004002,25201486664641,209723663620297,3932195223562143,injury brace,0,6,0.0,0,0,0,0.0,2022-11-30,0,0,0.0,Brace - SP - Broad - Injury KW - GS,Injury,broad,0.12986128461659435,0.12986128461659435,0.12827833596672977,2022-12-14,5.0,sponsoredProducts,15.7,1,0.9,0.9,0.32,0.5964225410316804,0.7,2.392893326043095,0.4
106,63882fddea239eac10b48a24,1389971219482,101115749301139,16297002239515,3932195223562143,copper hands,0,11,0.0,0,0,0,0.0,2022-11-30,0,0,0.0,Gloves - SP - manual,broad,broad,0.27118680979317866,0.27118680979317866,0.25895661411087884,2022-12-14,44.0,sponsoredProducts,15.7,6,6.57,1.095,0.72,0.5964225410316804,0.7,4.997032866114839,0.8999999999999999
1071,63882fddea239eac10b48a6c,153064509728547,209913959443745,88655178633111,3932195223562143,+tendinitis +wrist,0,8,0.0,0,0,0,0.0,2022-11-30,0,0,0.0,Brace - SP - BBM,bbm,broad,0.07571537813707778,0.07571537813707778,0.06533520269530917,2022-12-14,8.0,sponsoredProducts,15.7,13,13.25,1.0192307692307692,0.37,1.0,0.7,0.8321120057264848,0.4625
1982,63882fddea239eac10b48a64,258014405947325,239919069392894,209723663620297,3932195223562143,tendinitis band wrist,0,0,0.0,0,0,0,0.0,2022-11-30,0,0,0.0,Brace - SP - Broad - Injury KW - GS,Tendinitis,broad,0.18345422492504465,0.18345422492504465,0.17820103629027345,2022-12-14,21.0,sponsoredProducts,15.7,1,0.9,0.9,0.23,0.5964225410316804,0.7,3.380425442067837,0.28750000000000003
1429,63882fddea239eac10b48a46,110792389366498,191635452519815,72730925523210,3932195223562143,copper glove,0,240,0.0,0,0,0,0.0,2022-11-30,0,0,0.0,Gloves - SP - Cerebro - Broad,Cerebro - Broad,broad,0.15903375344952844,0.15903375344952844,0.1548359028140205,2022-12-14,20.0,sponsoredProducts,15.7,2,1.6,0.8,0.43,0.5964225410316804,0.7,2.930440803573653,0.5375
1053,63882fddea239eac10b48a6e,194228355023134,209913959443745,88655178633111,3932195223562143,+tendonitis +wrist,0,0,0.0,0,0,0,0.0,2022-11-30,0,0,0.0,Brace - SP - BBM,bbm,broad,0.09208450303628822,0.09208450303628822,0.09152555343544516,2022-12-14,9.0,sponsoredProducts,15.7,13,13.25,1.0192307692307692,0.5,1.0,0.7,1.0120086883688075,0.625
1841,63882fddea239eac10b48a62,31187214099421,74991666386069,199579042919458,3932195223562143,sprained wrist brace left,0,0,0.0,0,0,0,0.0,2022-11-30,0,0,0.0,Brace - SP - Exact - Injury KW - GS,Sprains,exact,0.14437529690143144,0.14437529690143144,0.14165388183415722,2022-12-14,29.0,sponsoredProducts,15.7,1,0.51,0.51,0.23,1.0,0.85,1.9266883371496024,0.28750000000000003
1074,63882fddea239eac10b48a18,26304639989032,209913959443745,88655178633111,3932195223562143,+copper +brace,0,130,0.0,0,0,0,0.0,2022-11-30,0,0,0.0,Brace - SP - BBM,bbm,broad,0.07571537813707778,0.07571537813707778,0.06533520269530917,2022-12-14,8.0,sponsoredProducts,15.7,13,13.25,1.0192307692307692,0.83,1.0,0.7,0.8321120057264848,0.8321120057264848
891,63882d10ea239eac10b484c5,60563653220232,186714011940738,193502141195270,3932195223562143,fititude gloves,0,0,0.0,0,0,0,0.0,2022-11-29,0,0,0.0,Gloves - SP - Exact - Brand Defense Keywords - GS,Gloves - SP - Exact - Brand Defense Keywords - GS,exact,0.6425388262991861,0.6425388262991861,0.6415238002373506,2022-12-14,36.0,sponsoredProducts,15.7,11,18.099999999999998,1.6454545454545453,3.48,1.0,0.7,7.061501701028055,4.35
1200,63882d10ea239eac10b484c9,142184900870830,83203090092284,26927836851662,3932195223562143,arthriti compression,0,3,0.0,0,0,0,0.0,2022-11-29,0,0,0.0,Gloves - SP - Cerebro - Phrase,Cerebro - Phrase,phrase,0.08085559563752998,0.08085559563752998,0.08038343477512278,2022-12-14,26.0,sponsoredProducts,15.7,6,3.91,0.6516666666666667,0.4,1.0,0.7,0.8886029960564543,0.5
1979,63882d10ea239eac10b484fe,43187857929987,239919069392894,209723663620297,3932195223562143,tendonitis wrist brace for women,0,0,0.0,0,0,0,0.0,2022-11-29,0,0,0.0,Brace - SP - Broad - Injury KW - GS,Tendinitis,broad,0.18345422492504465,0.18345422492504465,0.17820103629027345,2022-12-14,21.0,sponsoredProducts,15.7,1,0.9,0.9,0.23,1.0,0.7,2.0161619319262405,0.28750000000000003
743,63882d10ea239eac10b484b0,164514043485056,116068933213320,220782691721278,3932195223562143,arthritis gloves for women for pain,0,2,0.0,0,0,0,0.0,2022-11-29,0,0,0.0,Gloves - SP - KW - MIX - Discovery,gloves,exact,0.08887283572288748,0.08887283572288748,0.08537882758647249,2022-12-14,53.0,sponsoredProducts,15.7,3,1.33,0.44333333333333336,0.36,1.0,0.7,0.9767124645945333,0.44999999999999996
1854,63882d10ea239eac10b484f7,189040757921410,87976560930556,199579042919458,3932195223562143,hand pain,0,0,0.0,0,0,0,0.0,2022-11-29,0,0,0.0,Brace - SP - Exact - Injury KW - GS,Pain,exact,0.14437529690143144,0.14437529690143144,0.14165388183415722,2022-12-14,29.0,sponsoredProducts,15.7,1,0.51,0.51,0.3,1.0,0.85,1.9266883371496024,0.375
485,63882d10ea239eac10b484a3,233606426255962,129488449002190,207872261152096,3932195223562143,gloves for swelling,0,5,0.0,0,0,0,0.0,2022-11-29,0,0,0.0,Gloves - SP - Top Keywords,Top Keywords,phrase,0.15868083642046849,0.15868083642046849,0.15840636129279764,2022-12-14,38.0,sponsoredProducts,15.7,3,2.43,0.81,0.73,1.0,0.7,1.7439023922609485,0.9125
69,63882d10ea239eac10b4849b,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,7,0.0,0,0,0,0.0,2022-11-29,0,0,0.0,Gloves - SP - manual,exact,exact,0.16780451637638508,0.16780451637638508,0.1666596811588687,2022-12-14,45.0,sponsoredProducts,15.7,5,5.97,1.194,0.43,1.0,0.7,1.8441716349764719,0.5375
1705,63882d10ea239eac10b48508,265339511144176,72544142742258,96074406077867,3932195223562143,medical wrist brace,0,2,0.0,0,0,0,0.0,2022-11-29,0,0,0.0,Brace - SP - Broad - Generic - GS,Generic Keywords,broad,0.12986128461659435,0.12986128461659435,0.12827833596672977,2022-12-14,5.0,sponsoredProducts,15.7,1,1.22,1.22,0.51,1.0,0.7,1.4271755179363719,0.6375
1050,63882d10ea239eac10b484c2,194228355023134,209913959443745,88655178633111,3932195223562143,+tendonitis +wrist,0,7,0.0,0,0,0,0.0,2022-11-29,0,0,0.0,Brace - SP - BBM,bbm,broad,0.09208450303628822,0.09208450303628822,0.09152555343544516,2022-12-14,9.0,sponsoredProducts,15.7,13,13.25,1.0192307692307692,0.5,1.0,0.7,1.0120086883688075,0.625
1384,63882d10ea239eac10b484d6,222403263492194,191635452519815,72730925523210,3932195223562143,copper fit gloves,0,0,0.0,0,0,0,0.0,2022-11-29,0,0,0.0,Gloves - SP - Cerebro - Broad,Cerebro - Broad,broad,0.15903375344952844,0.15903375344952844,0.1548359028140205,2022-12-14,20.0,sponsoredProducts,15.7,2,1.6,0.8,0.44,1.0,0.7,1.7477809504103174,0.55
1976,63882d10ea239eac10b484fd,43187857929987,239919069392894,209723663620297,3932195223562143,tendonitis wrist brace for women,0,0,0.0,0,0,0,0.0,2022-11-28,0,0,0.0,Brace - SP - Broad - Injury KW - GS,Tendinitis,broad,0.18345422492504465,0.18345422492504465,0.17820103629027345,2022-12-14,21.0,sponsoredProducts,15.7,2,1.8,0.9,0.23,1.0,0.7,2.0161619319262405,0.28750000000000003
1702,63882d10ea239eac10b48507,265339511144176,72544142742258,96074406077867,3932195223562143,medical wrist brace,0,0,0.0,0,0,0,0.0,2022-11-28,0,0,0.0,Brace - SP - Broad - Generic - GS,Generic Keywords,broad,0.12986128461659435,0.12986128461659435,0.12827833596672977,2022-12-14,5.0,sponsoredProducts,15.7,1,1.22,1.22,0.51,1.0,0.7,1.4271755179363719,0.6375
1171,63882d10ea239eac10b484c8,99996512971018,83203090092284,26927836851662,3932195223562143,arthriti glove,0,7,0.0,0,0,0,0.0,2022-11-28,0,0,0.0,Gloves - SP - Cerebro - Phrase,Cerebro - Phrase,phrase,0.08085559563752998,0.08085559563752998,0.08038343477512278,2022-12-14,26.0,sponsoredProducts,15.7,6,3.91,0.6516666666666667,0.36,1.0,0.7,0.8886029960564543,0.44999999999999996
742,63882d10ea239eac10b484af,164514043485056,116068933213320,220782691721278,3932195223562143,arthritis gloves for women for pain,0,2,0.0,0,0,0,0.0,2022-11-28,0,0,0.0,Gloves - SP - KW - MIX - Discovery,gloves,exact,0.08887283572288748,0.08887283572288748,0.08537882758647249,2022-12-14,53.0,sponsoredProducts,15.7,3,1.33,0.44333333333333336,0.36,1.0,0.7,0.9767124645945333,0.44999999999999996
1045,63882d10ea239eac10b484c1,194228355023134,209913959443745,88655178633111,3932195223562143,+tendonitis +wrist,0,9,0.0,0,0,0,0.0,2022-11-28,0,0,0.0,Brace - SP - BBM,bbm,broad,0.09208450303628822,0.09208450303628822,0.09152555343544516,2022-12-14,9.0,sponsoredProducts,15.7,13,13.25,1.0192307692307692,0.5,1.0,0.7,1.0120086883688075,0.625
70,63882d10ea239eac10b4849a,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,1,7,0.72,0,0,0,0.0,2022-11-28,0,0,0.0,Gloves - SP - manual,exact,exact,0.16780451637638508,0.16780451637638508,0.1666596811588687,2022-12-14,45.0,sponsoredProducts,15.7,5,5.97,1.194,0.43,1.0,0.7,1.8441716349764719,0.5375
939,63882d10ea239eac10b484ee,92230253838641,186714011940738,193502141195270,3932195223562143,fititude infused copper pair of compression gloves,3,5,5.45,1,1,1,13.49,2022-11-28,0,1,13.49,Gloves - SP - Exact - Brand Defense Keywords - GS,Gloves - SP - Exact - Brand Defense Keywords - GS,exact,0.39280586805321865,0.39280586805321865,0.39120410550801527,2022-12-14,60.0,sponsoredProducts,15.7,11,18.099999999999998,1.6454545454545453,2.44,1.0,0.7,4.316936489904872,3.05
1394,63882d10ea239eac10b484d0,280985369674495,191635452519815,72730925523210,3932195223562143,compression hands women,0,1,0.0,0,0,0,0.0,2022-11-28,0,0,0.0,Gloves - SP - Cerebro - Broad,Cerebro - Broad,broad,0.15903375344952844,0.15903375344952844,0.1548359028140205,2022-12-14,20.0,sponsoredProducts,15.7,2,1.6,0.8,0.4,1.0,0.7,1.7477809504103174,0.5
1836,63882d10ea239eac10b4850b,19125835036682,74991666386069,199579042919458,3932195223562143,sprained wrist brace for women,0,0,0.0,0,0,0,0.0,2022-11-28,0,0,0.0,Brace - SP - Exact - Injury KW - GS,Sprains,exact,0.12986128461659435,0.12986128461659435,0.12827833596672977,2022-12-14,5.0,sponsoredProducts,15.7,1,0.51,0.51,0.23,1.0,0.85,1.7329988432084515,0.28750000000000003
484,63882d10ea239eac10b484a2,233606426255962,129488449002190,207872261152096,3932195223562143,gloves for swelling,0,18,0.0,0,0,0,0.0,2022-11-28,0,0,0.0,Gloves - SP - Top Keywords,Top Keywords,phrase,0.15868083642046849,0.15868083642046849,0.15840636129279764,2022-12-14,38.0,sponsoredProducts,15.7,3,2.43,0.81,0.73,1.0,0.7,1.7439023922609485,0.9125
1978,63882d10ea239eac10b484fc,43187857929987,239919069392894,209723663620297,3932195223562143,tendonitis wrist brace for women,0,0,0.0,0,0,0,0.0,2022-11-27,0,0,0.0,Brace - SP - Broad - Injury KW - GS,Tendinitis,broad,0.18345422492504465,0.18345422492504465,0.17820103629027345,2022-12-14,21.0,sponsoredProducts,15.7,2,1.8,0.9,0.23,1.0,0.7,2.0161619319262405,0.28750000000000003
1847,63882d10ea239eac10b4850a,217845624486245,74991666386069,199579042919458,3932195223562143,sprained wrist brace,0,1,0.0,0,0,0,0.0,2022-11-27,0,0,0.0,Brace - SP - Exact - Injury KW - GS,Sprains,exact,0.14437529690143144,0.14437529690143144,0.14165388183415722,2022-12-14,29.0,sponsoredProducts,15.7,2,1.22,0.61,0.23,1.0,0.85,1.9266883371496024,0.28750000000000003
1051,63882d10ea239eac10b484c0,194228355023134,209913959443745,88655178633111,3932195223562143,+tendonitis +wrist,0,35,0.0,0,0,0,0.0,2022-11-27,0,0,0.0,Brace - SP - BBM,bbm,broad,0.09208450303628822,0.09208450303628822,0.09152555343544516,2022-12-14,9.0,sponsoredProducts,15.7,13,13.25,1.0192307692307692,0.5,1.0,0.7,1.0120086883688075,0.625
1655,63882d10ea239eac10b48506,81403104800250,72544142742258,96074406077867,3932195223562143,sport wrist brace,0,9,0.0,0,0,0,0.0,2022-11-27,0,0,0.0,Brace - SP - Broad - Generic - GS,Generic Keywords,broad,0.08887283572288748,0.08887283572288748,0.08537882758647249,2022-12-14,53.0,sponsoredProducts,15.7,1,1.22,1.22,0.35,1.0,0.7,0.9767124645945333,0.4375
1174,63882d10ea239eac10b484ce,99996512971018,83203090092284,26927836851662,3932195223562143,arthriti glove,0,13,0.0,0,0,0,0.0,2022-11-27,0,0,0.0,Gloves - SP - Cerebro - Phrase,Cerebro - Phrase,phrase,0.08085559563752998,0.08085559563752998,0.08038343477512278,2022-12-14,26.0,sponsoredProducts,15.7,7,4.55,0.65,0.36,1.0,0.7,0.8886029960564543,0.44999999999999996
425,63882d10ea239eac10b484a1,193751472867320,129488449002190,207872261152096,3932195223562143,gloves for swelling,0,3,0.0,0,0,0,0.0,2022-11-27,0,0,0.0,Gloves - SP - Top Keywords,Top Keywords,exact,0.15868083642046849,0.15868083642046849,0.15840636129279764,2022-12-14,38.0,sponsoredProducts,15.7,3,2.43,0.81,0.54,1.0,0.7,1.7439023922609485,0.675
792,63882d10ea239eac10b484b5,99782937411192,116068933213320,220782691721278,3932195223562143,fingerless compression gloves for women,0,1,0.0,0,0,0,0.0,2022-11-27,0,0,0.0,Gloves - SP - KW - MIX - Discovery,gloves,exact,0.08887283572288748,0.08887283572288748,0.08537882758647249,2022-12-14,53.0,sponsoredProducts,15.7,3,1.33,0.44333333333333336,0.5,1.0,0.7,0.9767124645945333,0.625
67,63882d10ea239eac10b48499,130078908229139,49449683614806,16297002239515,3932195223562143,finger support arthritis,0,5,0.0,0,0,0,0.0,2022-11-27,0,0,0.0,Gloves - SP - manual,exact,exact,0.16780451637638508,0.16780451637638508,0.1666596811588687,2022-12-14,45.0,sponsoredProducts,15.7,4,5.25,1.3125,0.43,1.0,0.7,1.8441716349764719,0.5375
1385,63882d10ea239eac10b484d5,222403263492194,191635452519815,72730925523210,3932195223562143,copper fit gloves,0,0,0.0,0,0,0,0.0,2022-11-27,0,0,0.0,Gloves - SP - Cerebro - Broad,Cerebro - Broad,broad,0.15903375344952844,0.15903375344952844,0.1548359028140205,2022-12-14,20.0,sponsoredProducts,15.7,2,1.6,0.8,0.44,1.0,0.7,1.7477809504103174,0.55
