,CR,x_prior,x_post ,Date,Leave,campaignName,adGroupName,targeting,matchType
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,gloves,gloves men,phrase
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,gloves,gloves women,broad
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,gloves,half finger gloves,broad
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,gloves,half finger gloves,phrase
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,gloves,hand cramp relief,exact
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,gloves,hand cramp relief,phrase
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,gloves,hand support,broad
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,gloves,lightweight fingerless gloves,phrase
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,gloves,lymphedema gloves,broad
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,gloves,lymphedema gloves,phrase
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,gloves,magnetic gloves,broad
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,gloves,recovery hand gloves,broad
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,gloves,thumb glove,broad
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,gloves,tommie copper gloves,broad
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,gloves,wrist brace,exact
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,gloves,wrist brace,phrase
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,gloves,wrist support,phrase
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Brace - SP - Broad - Injury KW - GS,Injury,wrist injury support,broad
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Brace - SP - Broad - Injury KW - GS,Sprains,wrist brace for sprained wrist,broad
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Brace - SP - Broad - Injury KW - GS,Sprains,wrist sprain brace,broad
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Brace - SP - Broad - Injury KW - GS,Tendinitis,tendonitis wrist,broad
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Brace - SP - Broad - Injury KW - GS,Tendinitis,tendonitis wrist brace,broad
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Brace - SP - Competitor manual,brace,night wrist support,broad
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Brace - SP - Exact - Generic - GS,Generic Keywords,gaming wrist brace,exact
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Brace - SP - Exact - Generic - GS,Generic Keywords,hand brace,exact
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Brace - SP - Exact - Generic - GS,Generic Keywords,hand stabilizer brace,exact
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Brace - SP - Exact - Generic - GS,Generic Keywords,hand wrist brace pain,exact
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Brace - SP - Exact - Generic - GS,Generic Keywords,medical wrist brace,exact
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Brace - SP - Exact - Generic - GS,Generic Keywords,sport wrist brace,exact
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Brace - SP - Exact - Generic - GS,Generic Keywords,typing hand brace,exact
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Brace - SP - Exact - Generic - GS,Generic Keywords,wrist brace sleeping,exact
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Brace - SP - Exact - Generic - GS,Generic Keywords,wrist brace typing,exact
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Brace - SP - Exact - Generic - GS,Generic Keywords,wrist brace working out,exact
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Brace - SP - Exact - Generic - GS,Generic Keywords,wrist braces,exact
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Brace - SP - Exact - Generic - GS,Generic Keywords,wrist compression,exact
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Brace - SP - Exact - Generic - GS,Generic Keywords,wrist compression brace,exact
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Brace - SP - Exact - Generic - GS,Generic Keywords,wrist immobilizer,exact
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Brace - SP - Exact - Generic - GS,Generic Keywords,wrist pain relief brace,exact
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Brace - SP - Exact - Generic - GS,Generic Keywords,wrist relief for pain,exact
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Brace - SP - Exact - Generic - GS,Generic Keywords,wrist support,exact
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Brace - SP - Exact - Generic - GS,Generic Keywords,wrist support brace,exact
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Brace - SP - Exact - Generic - GS,Generic Keywords,wrist support men,exact
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Brace - SP - Exact - Generic - GS,Generic Keywords,wrist wrap injury,exact
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Brace - SP - Exact - Generic - GS,Generic Keywords,wristbands pain relief,exact
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Brace - SP - Exact - Generic - GS,Left,left hand brace,exact
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Brace - SP - Exact - Generic - GS,Left,left wrist brace,exact
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Brace - SP - Exact - Generic - GS,Left,left wrist brace women,exact
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Brace - SP - Exact - Generic - GS,Left,left wrist support,exact
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Brace - SP - Exact - Generic - GS,Left,wrist splint left hand,exact
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Brace - SP - Exact - Generic - GS,Right,right wrist brace,exact
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Brace - SP - Exact - Generic - GS,Right,right wrist brace women,exact
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Brace - SP - Exact - Generic - GS,Right,right wrist support,exact
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Brace - SP - Exact - Generic - GS,Right,wrist brace right hand,exact
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Brace - SP - Exact - Injury KW - GS,Pain,hand pain,exact
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Brace - SP - Exact - Injury KW - GS,Pain,hand pain relief,exact
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Brace - SP - Exact - Injury KW - GS,Sprains,sprained wrist brace for women,exact
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Brace - SP - Exact - Injury KW - GS,Sprains,wrist brace for sprained wrist,exact
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,brace,hand bandage,broad
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,brace,hand pain,broad
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,brace,muller wrist,broad
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,brace,soft wrist support,phrase
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,brace,tommie copper wrist,broad
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,brace,tommie copper wrist,phrase
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,brace,venda de mano,broad
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,brace,venda de mano,phrase
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,brace,wrist brace carpal tunnel,broad
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,brace,wrist compression,broad
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,brace,wrist copper,broad
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,brace,wrist sleep support,phrase
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,brace,wrist splint,broad
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,brace,wrist splint,phrase
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,brace,wrist support brace,phrase
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,brace,wrist wraps,broad
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,brace,wrist wraps,phrase
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,gloves,fingerless gloves,broad
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,gloves,fingerless gloves,exact
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,gloves,fingerless gloves,phrase
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,gloves,fingerless gloves men,phrase
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,gloves,fingers pain relief,phrase
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,gloves,gloves crocheting,broad
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,gloves,gloves women,phrase
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,gloves,half finger gloves,exact
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,gloves,half finger gloves women,broad
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,gloves,hand brace,broad
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,gloves,hand brace,phrase
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,gloves,hand compression,broad
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,gloves,hand finger brace,broad
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,gloves,hand finger brace,phrase
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,gloves,hand pain,broad
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,gloves,knitting gloves,phrase
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,gloves,magnetic gloves,phrase
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,gloves,muñequeras para dolor de manos,broad
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,gloves,pain glove,broad
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,gloves,right hand brace,broad
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,gloves,tension glove,broad
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,gloves,therapeutic gloves,broad
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,gloves,thermoskin premium arthritic gloves,phrase
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,gloves,wrist brace,broad
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,gloves,wrist support,broad
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,gloves,wrist support gloves,broad
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Brace - SP - Broad - Injury KW - GS,Injury,sport injury brace,broad
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Brace - SP - Broad - Injury KW - GS,Tendinitis,tendonitis wrist band,broad
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Brace - SP - Exact - Generic - GS,Generic Keywords,hand wrist brace,exact
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Brace - SP - Exact - Generic - GS,Generic Keywords,wrist injury brace,exact
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Brace - SP - Exact - Generic - GS,Left,left hand wrist brace,exact
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Brace - SP - Exact - Generic - GS,Left,wrist brace left hand,exact
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Brace - SP - Exact - Generic - GS,Right,right hand brace,exact
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Brace - SP - Exact - Injury KW - GS,Pain,wrist pain,exact
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Brace - SP - Exact - Injury KW - GS,Sprains,sprained wrist brace,exact
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Brace - SP - Exact - Injury KW - GS,Sprains,sprained wrist brace left,exact
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,brace,hand pain,phrase
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,brace,hand support,broad
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,brace,right wrist brace,broad
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,brace,sprained hand wrap,phrase
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,brace,tunel carpiano,phrase
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,brace,venda para la mano,broad
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,brace,venda para la mano,phrase
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,brace,wellwear copper wrist splint,phrase
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,brace,wrist brace,broad
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,brace,wrist brace 2 pack,phrase
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,brace,wrist cockup splint,broad
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,brace,wrist compression,phrase
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,brace,wrist copper,phrase
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,brace,wrist lacer,broad
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,brace,wrist orthosis,broad
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,brace,wrist sleeve,broad
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,brace,wrist sleeve,phrase
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,gloves,fingerless gloves men,broad
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,gloves,fingerless gloves men,exact
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,gloves,fingerless gloves women,broad
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,gloves,fingerless gloves women,exact
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,gloves,fingerless gloves women,phrase
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,gloves,gloves without fingertips women,exact
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,gloves,nylon spandex fingerless gloves,broad
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,gloves,open finger gloves men,broad
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,gloves,oppression gloves,broad
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,gloves,stroke gloves right hand,broad
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,gloves,stroke gloves right hand,phrase
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,gloves,tremor relief,broad
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,gloves,wrist compression sleeve,broad
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,gloves,wrist compression sleeve,phrase
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,gloves,wrist support,exact
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Brace - SP - Broad - Injury KW - GS,Tendinitis,hand braces for tendonitis,broad
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Brace - SP - Broad - Injury KW - GS,Tendinitis,pain relief for tendonitis,broad
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Brace - SP - Broad - Injury KW - GS,Tendinitis,tendinitis band for wrist,broad
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Brace - SP - Broad - Injury KW - GS,Tendinitis,tendonitis left wrist brace,broad
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Brace - SP - Broad - Injury KW - GS,Tendinitis,tendonitis wrap hand,broad
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Brace - SP - Broad - Injury KW - GS,Tendinitis,tendonitis wrist support,broad
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Brace - SP - Broad - Injury KW - GS,Tendinitis,wrist splint tendonitis,broad
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Brace - SP - Exact - Generic - GS,Generic Keywords,wrist brace,exact
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Brace - SP - Exact - Generic - GS,Right,wrist stabilizer right hand,exact
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Brace - SP - Exact - Injury KW - GS,Pain,hand bandage pain,exact
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,brace,hand brace,broad
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,brace,hand cover pain,phrase
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,brace,hand splint,broad
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,brace,munequeras para dolor de manos,broad
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,brace,pain brace,broad
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,brace,splint right hand,broad
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,brace,thumb brace,broad
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,brace,thx4 copper,broad
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,brace,thx4 copper,phrase
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,brace,wrist protection,broad
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,brace,wrist stabilizer,phrase
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,brace,wrist stabilizer left hand,broad
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,gloves,fingerless therapy gloves,phrase
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,gloves,gloves without fingertips women,phrase
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,gloves,hand pain,phrase
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,gloves,hand recovery gloves,phrase
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,gloves,tendinitis hand,broad
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,gloves,typing gloves,broad
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,gloves,wrist compression,broad
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Brace - SP - Broad - Injury KW - GS,Injury,wrist injury recovery,broad
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Brace - SP - Broad - Injury KW - GS,Tendinitis,tendinitis band wrist,broad
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Brace - SP - Broad - Injury KW - GS,Tendinitis,wrist brace for tendonitis,broad
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Brace - SP - Exact - Generic - GS,Generic Keywords,hand wrist,exact
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Brace - SP - Exact - Generic - GS,Left,wrist immobilizer left hand,exact
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Brace - SP - Exact - Injury KW - GS,Pain,pain brace,exact
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,brace,splint right hand,phrase
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,brace,wrist palm support,phrase
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,gloves,finger less gloves,broad
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,gloves,gloves after hand surgery,phrase
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,gloves,gloves hand pain,phrase
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,gloves,hand bandage,broad
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,gloves,thumb glove,phrase
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Brace - SP - Exact - Generic - GS,Generic Keywords,wrist support for small wrists,exact
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,brace,hand support,phrase
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,brace,typing gloves,broad
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,brace,wrist brace men,broad
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,gloves,gaming gloves,phrase
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,gloves,half finger gloves women,exact
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,gloves,hempvana gloves,exact
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,gloves,open finger gloves women,exact
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,gloves,wrist compression,phrase
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,gloves,wrist support gloves women,broad
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Brace - SP - Broad - Injury KW - GS,Tendinitis,tendonitis wrist brace for women,broad
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,brace,hand wrist brace,broad
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,brace,left wrist splint,broad
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,brace,mueller wrist,phrase
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,brace,muñequeras para dolor de manos,broad
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,brace,weist brace,phrase
47.0,0.007638979138586024,0.007638979138586024,0.007556755357955266,2022-12-22,47.0,Catch all grouped,brace,wrist bandage pain,broad
